price,num_bedrooms,num_bathrooms,num_toilet,location,property_type
1000000,3,3,4,ajao estate,3 BEDROOM FLAT 
700000,3,3,3,ajao estate,3 BEDROOM FLAT 
850000,2,2,3,ajao estate,2 BEDROOM FLAT 
1100000,3,3,4,ajao estate,3 BEDROOM FLAT 
1100000,3,3,4,ajao estate,3 BEDROOM FLAT 
6000000,5,5,6,off fola,5 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR RENT OFF FOLA OSIBO ROAD LEKKI PHASE 1 LEKKI LAGOS
3800000,3,3,4,lekki right,3 BEDROOM FLAT 
3000000,4,4,5,orchid hotel,4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR RENT ORCHID HOTEL ROAD IKOTA LEKKI LAGOS
2800000,3,3,4,off admiralty,3 BEDROOM FLAT 
1800000,3,3,4,off orchid,3 BEDROOM FLAT 
1800000,2,2,2,osapa osapa,2 BEDROOM MINI FLAT FLAT 
3000000,3,3,4,off admiralty,3 BEDROOM FLAT 
3500000,3,3,4,off fola,3 BEDROOM TERRACED DUPLEX HOUSE FOR RENT OFF FOLA OSIBO LEKKI PHASE 1 LEKKI LAGOS
4500000,5,5,6,ikate elegushi,5 BEDROOM TERRACED DUPLEX HOUSE FOR RENT IKATE ELEGUSHI IKATE LEKKI LAGOS
1800000,3,3,4,ologolo ologolo,3 BEDROOM FLAT 
2300000,4,4,5,bakare estate,"4 BEDROOM TERRACED DUPLEX HOUSE FOR RENT BAKARE ESTATE, AGUNGI AGUNGI LEKKI LAGOS"
3500000,4,4,4,ologolo lekki,4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR RENT OLOGOLO LEKKI LAGOS
3500000,4,4,4,ikota ikota,4 BEDROOM DETACHED DUPLEX HOUSE FOR RENT IKOTA IKOTA LEKKI LAGOS
6000000,2,2,2,ikoyi lagos,2 BEDROOM TERRACED DUPLEX HOUSE FOR RENT IKOYI LAGOS
5000000,4,4,4,richmond gate,4 BEDROOM MASSIONETTE HOUSE FOR RENT RICHMOND GATE IKATE LEKKI LAGOS
1300000,1,1,0,medina gbagada,BLOCKS OF FLATS HOUSE FOR RENT MEDINA GBAGADA LAGOS
350000,1,1,0,bode thomas,MINI FLAT FLAT 
1000000,2,2,3,apple junction,2 BEDROOM FLAT 
20000000,2,2,3,eko atlantic,2 BEDROOM FLAT 
600000,1,1,1,new garage,1 BEDROOM MINI FLAT MINI FLAT FLAT 
450000,1,1,1,fola agoro,1 BEDROOM MINI FLAT FLAT 
400000,1,1,0,adekunle yaba,SELF CONTAIN FLAT 
1700000,4,4,5,ilaje ajah,4 BEDROOM FLAT 
1300000,3,3,4,thomas estate,3 BEDROOM FLAT 
10000000,4,4,4,ikeja gra,4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR RENT IKEJA GRA IKEJA LAGOS
3000000,4,4,4,ikate lekki,4 BEDROOM TERRACED DUPLEX HOUSE FOR RENT IKATE LEKKI LAGOS
8000000,3,3,3,ikoyi lagos,3 BEDROOM FLAT 
1000000,3,3,4,phase 2,3 BEDROOM FLAT 
500000,2,2,3,peace estate,2 BEDROOM FLAT 
550000,2,2,3,magodo isheri,2 BEDROOM FLAT 
700000,1,1,0,adeniran ogunsanya,BLOCKS OF FLATS HOUSE FOR RENT ADENIRAN OGUNSANYA SURULERE LAGOS
3500000,4,4,5,magodo gra,4 BEDROOM FLAT 
2000000,2,2,3,lekki phase,2 BEDROOM FLAT 
3500000,3,3,4,ikoyi lagos,3 BEDROOM FLAT 
3000000,4,4,5,lekki lagos,4 BEDROOM FLAT 
650000,1,1,1,off osapa,SHARED APARTMENT FLAT 
850000,3,3,4,parkview estate,3 BEDROOM FLAT 
600000,3,3,3,ajayi road,3 BEDROOM FLAT 
4500000,5,5,5,ikota lekki,5 BEDROOM DETACHED DUPLEX HOUSE FOR RENT IKOTA LEKKI LAGOS
400000,2,2,3,baruwa ipaja,2 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT BARUWA IPAJA LAGOS
450000,2,2,3,ipaja ipaja,2 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT IPAJA IPAJA LAGOS
400000,1,1,1,olowora ojodu,1 BEDROOM MINI FLAT MINI FLAT FLAT 
3500000,3,3,3,lekki phase,3 BEDROOM TERRACED DUPLEX HOUSE FOR RENT LEKKI PHASE 1 LEKKI LAGOS
1500000,3,3,3,lekki lagos,3 BEDROOM FLAT 
1500000,2,2,2,ogudu gra,2 BEDROOM FLAT 
400000,1,1,0,ogudu orike,SELF CONTAIN FLAT 
1600000,3,3,4,ifako gbagada,3 BEDROOM FLAT 
2000000,3,3,4,magodo gra,3 BEDROOM HOUSE FOR RENT MAGODO GRA PHASE 2 KOSOFE
3000000,4,4,4,chevron alternative,4 BEDROOM TERRACED DUPLEX HOUSE FOR RENT CHEVRON ALTERNATIVE ROUTE LEKKI LAGOS
900000,3,3,4,ado ajah,3 BEDROOM FLAT 
1700000,4,4,5,ilaje ajah,4 BEDROOM FLAT 
1000000,3,3,4,sangotedo ajah,3 BEDROOM FLAT 
550000,1,1,2,ado ajah,1 BEDROOM MINI FLAT FLAT 
1000000,3,3,4,ajao estate,3 BEDROOM FLAT 
750000,2,2,2,river valley,2 BEDROOM FLAT 
750000,1,1,1,igbo efon,1 BEDROOM MINI FLAT MINI FLAT FLAT 
1600000,1,1,1,lekki phase,1 BEDROOM MINI FLAT MINI FLAT FLAT 
400000,1,1,1,medina estate,1 BEDROOM MINI FLAT FLAT 
850000,1,1,1,ikate lekki,1 BEDROOM MINI FLAT MINI FLAT FLAT 
1000000,3,3,4,ajao estate,3 BEDROOM FLAT 
20000000,5,5,6,lekki phase,5 BEDROOM DETACHED DUPLEX HOUSE FOR RENT LEKKI PHASE 1 ESTATE LEKKI PHASE 1 LEKKI LAGOS
800000,2,2,3,aguda(ogba) ogba,2 BEDROOM FLAT 
500000,1,1,1,ajao estate,1 BEDROOM MINI FLAT MINI FLAT FLAT 
350000,1,1,1,ajao estate,1 BEDROOM MINI FLAT MINI FLAT FLAT 
500000,2,2,2,ajayi road,2 BEDROOM FLAT 
750000,2,2,2,unilag estate,2 BEDROOM FLAT 
2000000,2,2,3,magodo gra,2 BEDROOM TERRACED DUPLEX HOUSE FOR RENT MAGODO GRA ISHERI........ BERGER OJODU LAGOS
850000,2,2,3,magodo gra,2 BEDROOM FLAT 
800000,3,3,3,aguda(ogba) ogba,3 BEDROOM FLAT 
800000,3,3,4,ajao estate,3 BEDROOM FLAT 
700000,3,3,3,ajao estate,3 BEDROOM FLAT 
2500000,4,4,5,orchid hotel,4 BEDROOM TERRACED DUPLEX HOUSE FOR RENT ORCHID HOTEL ROAD IKOTA LEKKI LAGOS
3000000,3,3,4,off fola,3 BEDROOM FLAT 
2000000,3,3,4,idado estate,3 BEDROOM FLAT 
3000000,4,4,5,orchid hotel,4 BEDROOM TERRACED DUPLEX HOUSE FOR RENT ORCHID HOTEL ROAD IKOTA LEKKI LAGOS
1800000,3,3,4,oral estate,3 BEDROOM FLAT 
500000,1,1,1,osapa london,1 BEDROOM MINI FLAT BOYS QUARTERS FLAT 
3000000,3,3,4,off admiralty,3 BEDROOM FLAT 
3500000,3,3,4,oniru oniru,3 BEDROOM FLAT 
7500000,5,5,6,off fola,5 BEDROOM FLAT 
5500000,5,5,5,ikota lekki,5 BEDROOM DETACHED DUPLEX HOUSE FOR RENT IKOTA LEKKI LAGOS
2000000,3,3,3,millenuim ups,3 BEDROOM FLAT 
2500000,3,3,4,millenuim ups,3 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT MILLENUIM
15000000,3,3,4,banana island,3 BEDROOM FLAT 
3800000,4,4,5,chevron lekki,4 BEDROOM FLAT 
750000,2,2,3,ago palace,2 BEDROOM FLAT 
700000,1,1,0,apple junction,FLAT 
750000,2,2,3,ago palace,2 BEDROOM FLAT 
800000,3,3,4,ago palace,3 BEDROOM FLAT 
750000,2,2,3,ago palace,2 BEDROOM FLAT 
400000,1,1,0,ago palace,MINI FLAT FLAT 
750000,1,1,0,apple junction,MINI FLAT FLAT 
1800000,3,3,3,millenuim ups,3 BEDROOM FLAT 
1600000,2,2,3,millenuim ups,2 BEDROOM FLAT 
1800000,4,4,4,akoka yaba,4 BEDROOM FLAT 
11000000,5,5,6,banana island,5 BEDROOM TERRACED DUPLEX HOUSE FOR RENT BANANA ISLAND IKOYI LAGOS
400000,2,2,2,baruwa ipaja,2 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT BARUWA IPAJA LAGOS
600000,3,3,3,egbeda alimosho,3 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT EGBEDA ALIMOSHO LAGOS
450000,3,3,3,peace estate,3 BEDROOM HOUSE FOR RENT PEACE ESTATE BARUWA IPAJA LAGOS
1100000,1,1,0,phase 2,FLAT 
800000,1,1,0,ogba bus,BLOCKS OF FLATS HOUSE FOR RENT OGBA BUS-STOP OGBA LAGOS
700000,1,1,1,fola agoro,1 BEDROOM MINI FLAT SELF CONTAIN FLAT 
450000,1,1,1,ebute metta,1 BEDROOM MINI FLAT MINI FLAT FLAT 
780000,2,2,2,alapere kosofe,2 BEDROOM FLAT 
800000,3,3,3,alapere kosofe,3 BEDROOM FLAT 
1400000,3,3,4,spg road,3 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT SPG ROAD OLOGOLO LEKKI LAGOS
2500000,4,4,5,orchid road,4 BEDROOM FLAT 
1400000,1,1,1,off admiralty,1 BEDROOM MINI FLAT FLAT 
1500000,1,1,1,lekki phase,1 BEDROOM MINI FLAT OFFICE SPACE COMMERCIAL PROPERTY FOR RENT LEKKI PHASE 1 LEKKI PHASE 1 LEKKI LAGOS
5000000,5,5,6,carlton gate,5 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR RENT CARLTON GATE ESTATE CHEVRON LEKKI LAGOS
1800000,4,4,5,close to,4 BEDROOM TERRACED DUPLEX HOUSE FOR RENT CLOSE TO ABRAHAM ADESANYA ABRAHAM ADESANYA ESTATE AJAH LAGOS
2900000,4,4,4,off allen,4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR RENT OFF ALLEN IKEJA BALOGUN IKEJA LAGOS
3500000,3,3,3,osapa london,3 BEDROOM TERRACED DUPLEX HOUSE FOR RENT OSAPA LONDON LEKKI LAGOS
4500000,5,5,6,2nd toll,5 BEDROOM DETACHED DUPLEX HOUSE FOR RENT 2ND TOLL GATE LEKKI LAGOS
1000000,2,2,3,ado ajah,2 BEDROOM FLAT 
2000000,3,3,4,ajao estate,3 BEDROOM FLAT 
2000000,3,3,4,ogudu gra,3 BEDROOM FLAT 
4000000,3,3,3,parkview estate,3 BEDROOM FLAT 
3000000,3,3,4,lekki lagos,3 BEDROOM FLAT 
7000000,3,3,5,ikeja gra,3 BEDROOM FLAT 
1000000,3,3,4,ajao estate,3 BEDROOM FLAT 
950000,1,1,1,osapa london,1 BEDROOM MINI FLAT FLAT 
700000,3,3,3,ago palace,3 BEDROOM FLAT 
1800000,3,3,3,phase 2,3 BEDROOM FLAT 
1500000,2,2,3,ikota villa,2 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT IKOTA VILLA IKOTA LEKKI LAGOS
700000,2,2,3,parkview estate,2 BEDROOM FLAT 
2000000,2,2,3,off admiralty,2 BEDROOM FLAT 
500000,1,1,1,off orchid,1 BEDROOM MINI FLAT SELF CONTAIN FLAT 
600000,1,1,1,onike onike,1 BEDROOM MINI FLAT MINI FLAT FLAT 
800000,3,3,3,ajayi road,3 BEDROOM FLAT 
650000,1,1,1,chevron lekki,1 BEDROOM MINI FLAT SELF CONTAIN FLAT 
2000000,1,1,1,lekki phase,1 BEDROOM MINI FLAT SHOP COMMERCIAL PROPERTY FOR RENT LEKKI PHASE 1 LEKKI LAGOS
600000,2,2,3,ago palace,2 BEDROOM FLAT 
500000,1,1,1,palmgroove shomolu,1 BEDROOM MINI FLAT MINI FLAT FLAT 
1200000,1,1,2,oniru victoria,1 BEDROOM MINI FLAT MINI FLAT FLAT 
450000,1,1,1,fagba agege,1 BEDROOM MINI FLAT MINI FLAT FLAT 
800000,2,2,3,olive estate,2 BEDROOM STUDIO APARTMENT FLAT 
400000,1,1,2,alapere kosofe,1 BEDROOM MINI FLAT FLAT 
800000,2,2,3,ago palace,2 BEDROOM FLAT 
2200000,2,2,2,adeniran ogunsanya,2 BEDROOM HOUSE FOR RENT ADENIRAN OGUNSANYA SURULERE LAGOS
1600000,2,2,2,magodo gra,2 BEDROOM FLAT 
10000000,4,4,5,ikeja g,4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR RENT IKEJA G R A IKEJA GRA IKEJA LAGOS
1000000,3,3,4,gowon estate,3 BEDROOM DETACHED DUPLEX HOUSE FOR RENT GOWON ESTATE EGBEDA GOWON ESTATE IPAJA LAGOS
550000,2,2,3,oke ira,2 BEDROOM FLAT 
3000000,3,3,3,ikate lekki,3 BEDROOM FLAT 
2300000,3,3,4,chevy view,3 BEDROOM FLAT 
600000,1,1,2,ogudu orike,1 BEDROOM MINI FLAT MINI FLAT FLAT 
2500000,2,2,2,chevron lekki,2 BEDROOM PENTHOUSE FLAT 
1500000,2,2,2,chevron lekki,2 BEDROOM FLAT 
700000,1,1,2,fola agoro,1 BEDROOM MINI FLAT MINI FLAT FLAT 
2300000,3,3,4,chevy view,3 BEDROOM FLAT 
2600000,2,2,2,off admiralty,2 BEDROOM HOUSE FOR RENT OFF ADMIRALTY WAY LEKKI PHASE 1 LEKKI LAGOS
4000000,3,3,3,oniru victoria,3 BEDROOM FLAT 
4000000,3,3,4,oniru victoria,3 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT ONIRU VICTORIA ISLAND EXTENSION VICTORIA ISLAND LAGOS
9500000,4,4,5,bourdillon ikoyi,4 BEDROOM TERRACED DUPLEX HOUSE FOR RENT BOURDILLON IKOYI LAGOS
12000000,3,3,4,bourdillon ikoyi,3 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT BOURDILLON IKOYI LAGOS
7000000,3,3,4,ikeja gra,3 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT IKEJA GRA IKEJA LAGOS
4000000,1,1,2,off awolowo,1 BEDROOM MINI FLAT MINI FLAT FLAT 
6000000,4,4,5,parkview estate,4 BEDROOM TERRACED DUPLEX HOUSE FOR RENT PARKVIEW ESTATE IKOYI LAGOS
16000000,4,4,5,banana island,4 BEDROOM TERRACED DUPLEX HOUSE FOR RENT BANANA ISLAND IKOYI LAGOS
3500000,3,3,4,lekki phase,3 BEDROOM FLAT 
2000000,2,2,3,off admiralty,2 BEDROOM FLAT 
2800000,3,3,4,off admiralty,3 BEDROOM FLAT 
22000000,3,3,4,old ikoyi,3 BEDROOM FLAT 
5500000,4,4,5,richmond gate,4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR RENT RICHMOND GATE ESTATE IKATE LEKKI LAGOS
13000000,4,4,5,banana island,4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR RENT BANANA ISLAND ESTATE BANANA ISLAND IKOYI LAGOS
6500000,4,4,5,oniru oniru,4 BEDROOM TERRACED DUPLEX HOUSE FOR RENT ONIRU ONIRU VICTORIA ISLAND LAGOS
2500000,3,3,4,off admiralty,3 BEDROOM FLAT 
4500000,3,3,4,parkview estate,3 BEDROOM FLAT 
2000000,1,1,1,oniru oniru,1 BEDROOM MINI FLAT FLAT 
2000000,2,2,3,idado idado,2 BEDROOM HOUSE FOR RENT IDADO IDADO LEKKI LAGOS
3500000,3,3,4,ikate ikate,3 BEDROOM FLAT 
2000000,2,2,3,idado idado,2 BEDROOM FLAT 
3500000,2,2,3,agungi agungi,2 BEDROOM FLAT 
2800000,4,4,5,chevron chevron,4 BEDROOM HOUSE FOR RENT CHEVRON CHEVRON LEKKI LAGOS
3000000,4,4,5,chevy view,4 BEDROOM TERRACED DUPLEX HOUSE FOR RENT CHEVY VIEW ESTATE CHEVRON LEKKI LAGOS
5000000,3,3,3,pinnock beach,3 BEDROOM FLAT 
5000000,4,4,5,oniru victoria,4 BEDROOM TERRACED DUPLEX HOUSE FOR RENT ONIRU VICTORIA ISLAND LAGOS
4600000,4,4,5,.. lekki,4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR RENT .. LEKKI PHASE 1 LEKKI LAGOS
7000000,5,5,6,lekki phase,5 BEDROOM TERRACED DUPLEX HOUSE FOR RENT LEKKI PHASE 1 LEKKI LAGOS
4000000,4,4,5,osborne foreshore,4 BEDROOM TERRACED DUPLEX HOUSE FOR RENT OSBORNE FORESHORE ESTATE IKOYI LAGOS
3000000,4,4,5,chevron lekki,4 BEDROOM TERRACED DUPLEX HOUSE FOR RENT CHEVRON LEKKI LAGOS
2500000,4,4,5,chevy view,4 BEDROOM TERRACED DUPLEX HOUSE FOR RENT CHEVY VIEW ESTATE CHEVRON LEKKI LAGOS
3500000,5,5,6,chevron alternative,5 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR RENT CHEVRON ALTERNATIVE LEKKI LAGOS CHEVRON LEKKI LAGOS
1900000,1,1,1,lekki phase,1 BEDROOM MINI FLAT SHOP COMMERCIAL PROPERTY FOR RENT LEKKI PHASE 1 LEKKI LAGOS
5500000,3,3,4,old ikoyi,3 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR RENT OLD IKOYI IKOYI LAGOS
900000,1,1,1,lekki phase,1 BEDROOM MINI FLAT SHOP COMMERCIAL PROPERTY FOR RENT LEKKI PHASE 1 LEKKI LAGOS
18000000,4,4,5,banana island,4 BEDROOM PENTHOUSE FLAT 
3000000,2,2,2,lekki phase,2 BEDROOM SHOP COMMERCIAL PROPERTY FOR RENT LEKKI PHASE 1 LEKKI LAGOS
10000000,4,4,5,old ikoyi,4 BEDROOM TERRACED DUPLEX HOUSE FOR RENT OLD IKOYI LAGOS OLD IKOYI IKOYI LAGOS
3500000,4,4,5,osapa london,4 BEDROOM TERRACED DUPLEX HOUSE FOR RENT OSAPA LONDON LEKKI LAGOS
5000000,5,5,5,lekki phase,5 BEDROOM OFFICE SPACE COMMERCIAL PROPERTY FOR RENT LEKKI PHASE 1 LEKKI LAGOS
1800000,3,3,4,chevron lekki,3 BEDROOM FLAT 
4500000,4,4,5,lekki phase,4 BEDROOM TERRACED DUPLEX HOUSE FOR RENT LEKKI PHASE 1 LEKKI LAGOS
6000000,5,5,6,lekki phase,5 BEDROOM OFFICE SPACE COMMERCIAL PROPERTY FOR RENT LEKKI PHASE 1 LEKKI LAGOS
7000000,3,3,4,banana island,3 BEDROOM FLAT 
3000000,4,4,5,osapa london,4 BEDROOM TERRACED DUPLEX HOUSE FOR RENT OSAPA LONDON LEKKI LAGOS
7000000,3,3,4,banana island,3 BEDROOM FLAT 
13000000,3,3,4,banana island,3 BEDROOM FLAT 
1800000,1,1,2,lekki phase,1 BEDROOM MINI FLAT MINI FLAT FLAT 
3500000,4,4,5,osapa london,4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR RENT OSAPA LONDON LEKKI LAGOS
1200000,1,1,2,agungi lekki,1 BEDROOM MINI FLAT MINI FLAT FLAT 
3000000,3,3,4,lekki phase,3 BEDROOM TERRACED DUPLEX HOUSE FOR RENT LEKKI PHASE 1 LEKKI LAGOS
4000000,3,3,4,lekki phase,3 BEDROOM PENTHOUSE FLAT 
3000000,3,3,4,lekki right,3 BEDROOM FLAT 
12000000,4,4,5,old ikoyi,4 BEDROOM TERRACED DUPLEX HOUSE FOR RENT OLD IKOYI IKOYI LAGOS
17000000,4,4,5,banana island,4 BEDROOM TERRACED DUPLEX HOUSE FOR RENT BANANA ISLAND IKOYI LAGOS
10000000,3,3,4,banana island,3 BEDROOM TERRACED DUPLEX HOUSE FOR RENT BANANA ISLAND IKOYI LAGOS
1000000,3,3,4,opic isheri,3 BEDROOM FLAT 
3500000,3,3,4,oniru victoria,3 BEDROOM FLAT 
3500000,4,4,5,magodo shangisha,4 BEDROOM TERRACED DUPLEX HOUSE FOR RENT MAGODO SHANGISHA LAGOS MAGODO GRA PHASE 2 KOSOFE
2500000,3,3,4,adeniyi jones,3 BEDROOM SHARED APARTMENT FLAT 
10000000,4,4,5,ikeja g,4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR RENT IKEJA G R A IKEJA GRA IKEJA LAGOS
500000,2,2,3,magodo isheri,2 BEDROOM SHARED APARTMENT FLAT 
1000000,3,3,3,magodo isheri,3 BEDROOM SHARED APARTMENT FLAT 
3500000,4,4,5,chevron lekki,4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR RENT CHEVRON LEKKI LAGOS
2700000,4,4,5,ado ajah,4 BEDROOM DETACHED DUPLEX HOUSE FOR RENT ADO AJAH LAGOS
11000000,3,3,4,banana island,3 BEDROOM TERRACED DUPLEX HOUSE FOR RENT BANANA ISLAND IKOYI LAGOS
2500000,4,4,5,lekki scheme,4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR RENT LEKKI SCHEME 2 AJAH LAGOS
3000000,4,4,5,lekki scheme,4 BEDROOM HOUSE FOR RENT LEKKI SCHEME 2 AJAH LAGOS
4000000,4,4,5,ikota villa,4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR RENT IKOTA VILLA ESTATE IKOTA LEKKI LAGOS
1200000,1,1,0,igbo efon,FLAT 
900000,1,1,1,off fola,1 BEDROOM MINI FLAT SELF CONTAIN FLAT 
900000,3,3,4,ado ajah,3 BEDROOM FLAT 
1700000,4,4,5,opic estate,4 BEDROOM HOUSE FOR RENT OPIC ESTATE OJODU BERGER BERGER OJODU LAGOS
800000,1,1,1,idado lekki,1 BEDROOM MINI FLAT SELF CONTAIN FLAT 
3000000,2,2,3,off admiralty,2 BEDROOM FLAT 
1600000,1,1,2,off palace,1 BEDROOM MINI FLAT MINI FLAT FLAT 
450000,1,1,1,vgc lekki,1 BEDROOM MINI FLAT SELF CONTAIN FLAT 
3000000,2,2,3,ikate ikate,2 BEDROOM FLAT 
2800000,4,4,5,chevron chevron,4 BEDROOM TERRACED DUPLEX HOUSE FOR RENT CHEVRON CHEVRON LEKKI LAGOS
1200000,2,2,3,kilo marsha,2 BEDROOM FLAT 
700000,2,2,2,ogba bus,2 BEDROOM LAND FOR RENT OGBA BUS-STOP OGBA LAGOS
5500000,1,1,0,parkview estate,FLAT 
1000000,3,3,4,yaba lagos,3 BEDROOM FLAT 
2000000,3,3,3,lekki lekki,3 BEDROOM FLAT 
550000,1,1,1,off osapa,SHARED APARTMENT FLAT 
800000,1,1,1,off osapa,SHARED APARTMENT FLAT 
2200000,5,5,5,magodo gra,5 BEDROOM DETACHED DUPLEX HOUSE FOR RENT MAGODO GRA PHASE 1 OJODU LAGOS
3000000,4,4,5,magodo gra,4 BEDROOM TERRACED DUPLEX HOUSE FOR RENT MAGODO GRA PHASE 1 OJODU LAGOS
1000000,1,1,1,osapa london,SHARED APARTMENT FLAT 
700000,2,2,3,parkview estate,2 BEDROOM FLAT 
900000,3,3,4,park view,3 BEDROOM FLAT 
500000,2,2,2,ajayi road,2 BEDROOM FLAT 
1300000,3,3,4,magodo gra,3 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT MAGODO GRA ISHERI....... BERGER OJODU LAGOS
1000000,2,2,2,magodo gra,2 BEDROOM FLAT 
1300000,3,3,4,magodo gra,3 BEDROOM FLAT 
2000000,2,2,3,eletu osapa,2 BEDROOM FLAT 
850000,2,2,3,greenville estate,2 BEDROOM FLAT 
700000,3,3,4,greenville estate,3 BEDROOM FLAT 
3000000,4,4,5,chevy view,4 BEDROOM TERRACED DUPLEX HOUSE FOR RENT CHEVY VIEW ESTATE CHEVRON LEKKI LAGOS
5000000,5,5,6,carlton gate,5 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR RENT CARLTON GATE ESTATE CHEVRON LEKKI LAGOS
2000000,3,3,4,osapa london,3 BEDROOM FLAT 
3000000,2,2,4,lekki phase,2 BEDROOM FLAT 
3500000,3,3,4,off freedom,3 BEDROOM FLAT 
7500000,5,5,6,off admiralty,5 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR RENT OFF ADMIRALTY WAY LEKKI PHASE 1 LEKKI LAGOS
3200000,3,3,4,off fola,3 BEDROOM FLAT 
3500000,3,3,4,lekki right,3 BEDROOM FLAT 
2500000,4,4,5,orchid hotel,4 BEDROOM TERRACED DUPLEX HOUSE FOR RENT ORCHID HOTEL ROAD LEKKI LAGOS
4000000,3,3,4,lekki phase,3 BEDROOM FLAT 
2000000,3,3,4,idado estate,3 BEDROOM FLAT 
3000000,3,3,4,off freedom,3 BEDROOM FLAT 
1600000,3,3,4,arowojobe estate,3 BEDROOM FLAT 
3500000,4,4,5,off orchid,4 BEDROOM TERRACED DUPLEX HOUSE FOR RENT OFF ORCHID ROAD IKOTA LEKKI LAGOS
800000,2,2,3,soluyi gbagada,2 BEDROOM FLAT 
3000000,3,3,3,off fola,3 BEDROOM FLAT 
15000000,4,4,4,old ikoyi,4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR RENT OLD IKOYI IKOYI LAGOS
15000000,5,5,5,lekki phase,5 BEDROOM DETACHED DUPLEX HOUSE FOR RENT LEKKI PHASE 1 LEKKI LAGOS
17000000,4,4,4,banana island,4 BEDROOM TERRACED DUPLEX HOUSE FOR RENT BANANA ISLAND IKOYI LAGOS
4500000,5,5,5,2nd toll,5 BEDROOM DETACHED DUPLEX HOUSE FOR RENT 2ND TOLL GATE CHEVRON LEKKI LAGOS
2600000,4,4,4,lekki palm,4 BEDROOM DETACHED DUPLEX HOUSE FOR RENT LEKKI PALM CITY ADO AJAH LAGOS
4000000,3,3,4,lekki phase,3 BEDROOM FLAT 
700000,1,1,0,surulere lagos,MINI FLAT FLAT 
800000,1,1,0,akoka yaba,BLOCKS OF FLATS HOUSE FOR RENT AKOKA YABA LAGOS
8500000,5,5,6,oniru victoria,5 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR RENT ONIRU VICTORIA ISLAND LAGOS
6000000,5,5,6,ikota lekki,5 BEDROOM DETACHED DUPLEX HOUSE FOR RENT IKOTA LEKKI LAGOS
3000000,4,4,5,chevron lekki,4 BEDROOM TERRACED DUPLEX HOUSE FOR RENT CHEVRON LEKKI LAGOS
4500000,4,4,5,ikoyi lagos,4 BEDROOM DETACHED DUPLEX HOUSE FOR RENT IKOYI LAGOS
1900000,3,3,4,lekki lagos,3 BEDROOM FLAT 
3000000,4,4,5,chevron lekki,4 BEDROOM TERRACED DUPLEX HOUSE FOR RENT CHEVRON LEKKI LAGOS
650000,2,2,3,peace estate,2 BEDROOM FLAT 
1000000,3,3,4,ago palace,3 BEDROOM FLAT 
800000,2,2,3,aguda(ogba) ogba,2 BEDROOM FLAT 
600000,2,2,3,oke ira,2 BEDROOM FLAT 
800000,2,2,3,magodo gra,2 BEDROOM FLAT 
1000000,3,3,4,ajao estate,3 BEDROOM FLAT 
800000,3,3,4,ajao estate,3 BEDROOM FLAT 
500000,1,1,0,ajao estate,MINI FLAT FLAT 
1200000,3,3,4,ajao estate,3 BEDROOM TERRACED DUPLEX HOUSE FOR RENT AJAO ESTATE ISOLO. LAGOS MAINLAND AJAO ESTATE ISOLO LAGOS
1000000,3,3,4,ajao estate,3 BEDROOM FLAT 
1200000,4,4,5,ajao estate,4 BEDROOM TERRACED DUPLEX HOUSE FOR RENT AJAO ESTATE ISOLO. LAGOS MAINLAND AJAO ESTATE ISOLO LAGOS
750000,3,3,4,ajao estate,3 BEDROOM FLAT 
700000,3,3,3,ajao estate,3 BEDROOM FLAT 
1000000,3,3,4,ajao estate,3 BEDROOM FLAT 
1000000,3,3,4,ajao estate,3 BEDROOM FLAT 
